Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"page:adamantite ore","adamantite ore","page","item","item|monster","https://oldschool.runescape.wiki/w/Adamantite_ore","2001-01-04",,"false","true","false",22,15,35,13,22,2,0.0012871349790587693,0.004969101894279722
"category:ores","Ores","category",,,,,,,,,10,0,5,0,0,0,0.00020863195221290242,0.00007764845047308417
"page:adamantite rocks","adamantite rocks","page","scenery","scenery","https://oldschool.runescape.wiki/w/Adamantite_rocks","2001-01-04",,"false",,,5,11,17,15,5,2,0.0018368126483889247,0.004802565141876226
"category:content released in 2019","Content released in 2019","category",,,,,,,,,45,0,22.5,0,0,0,0.0002842345670148674,0.00007764845047308417
"category:free-to-play scenery","Free-to-play scenery","category",,,,,,,,,210,0,105,0,0,0,0.0012415493635493178,0.00007764845047308417
"category:rocks","Rocks","category",,,,,,,,,17,0,8.5,0,0,0,0.00018399710498015343,0.00007764845047308417
"action:mine","Mine","action",,,,,,,,,15,0,30,0,0,0,0.00044884343883869237,0.00007764845047308417
"page:address label","Address label","page","item","item","https://oldschool.runescape.wiki/w/Address_label","2002-04-30",,"true","false","false",11,7,14,5,11,0,0.00014067008372736935,0.0001450230323715573
"category:tribal totem","Tribal Totem","category",,,,,,,,,12,0,6,0,0,0,0.00012141920907261179,0.00007764845047308417
"page:adventure","Adventure","page","music","music","https://oldschool.runescape.wiki/w/Adventure","2004-03-15",,"false",,,5,5,22,2.5,5,0,0.00020776605038404206,0.00020854950739346382
"category:music composed by ian taylor","Music composed by Ian Taylor","category",,,,,,,,,244,0,122,0,0,0,0.0019435898353979656,0.00007764845047308417
"category:free-to-play music","Free-to-play music","category",,,,,,,,,125,0,62.5,0,0,0,0.000986076669480754,0.00007764845047308417
"category:music tracks","Music tracks","category",,,,,,,,,194,0,97,0,0,0,0.0016469210049269564,0.00007764845047308417
"category:music included in albums","Music included in albums","category",,,,,,,,,35,0,17.5,0,0,0,0.0005694117878595854,0.00007764845047308417
"category:music","Music","category",,,,,,,,,246,0,123,0,0,0,0.0021466034417129726,0.00007764845047308417
"page:adventurers' camp (lumbridge swamp)","Adventurers' Camp (Lumbridge Swamp)","page","location","location","https://oldschool.runescape.wiki/w/Adventurers'_Camp_(Lumbridge_Swamp)","2002-02-27",,"false",,,1,6,1,3,1,0,0.00009178308401271677,0.00008058467724218621
"category:locations","Locations","category",,,,,,,,,297,0,148.5,0,0,0,0.004104234928235441,0.00007764845047308417
"category:free-to-play locations","Free-to-play locations","category",,,,,,,,,106,0,53,0,0,0,0.0015126458097500961,0.00007764845047308417
"category:lost city","Lost City","category",,,,,,,,,18,0,9,0,0,0,0.0001989555788207166,0.00007764845047308417
"category:lumbridge swamp","Lumbridge Swamp","category",,,,,,,,,11,0,5.5,0,0,0,0.0001644689487648992,0.00007764845047308417
"category:lumbridge","Lumbridge","category",,,,,,,,,21,0,10.5,0,0,0,0.00018106651550568392,0.00007764845047308417
"page:aemad","Aemad","page","npc","npc","https://oldschool.runescape.wiki/w/Aemad","2002-04-30",,"true",,,45,8,55,7,45,0,0.0015079864086598176,0.005652700498178532
"category:merchants","Merchants","category",,,,,,,,,155,0,77.5,0,0,0,0.0008058383512930859,0.00007764845047308417
"category:song of the elves","Song of the Elves","category",,,,,,,,,33,0,16.5,0,0,0,0.00039709341131486254,0.00007764845047308417
"category:east ardougne","East Ardougne","category",,,,,,,,,65,0,32.5,0,0,0,0.0010690303077404357,0.00007764845047308417
"action:trade","Trade","action",,,,,,,,,126,0,246,0,0,0,0.0021155374423210103,0.00007764845047308417
"page:aemad's adventuring supplies.","Aemad's Adventuring Supplies.","page","shop","shop","https://oldschool.runescape.wiki/w/Aemad's_Adventuring_Supplies.","2002-04-30",,"true",,,4,8,17,12.5,4,3,0.0001279158446565061,0.00013934673984274094
"category:general stores","General stores","category",,,,,,,,,21,0,10.5,0,0,0,0.00015850563292215436,0.00007764845047308417
"page:afrah","Afrah","page","npc","npc","https://oldschool.runescape.wiki/w/Afrah","2004-03-25",,"false",,,14,6,14,5,14,1,0.00019569766246064279,0.00029885291108309455
"page:aggie","Aggie","page","npc","npc","https://oldschool.runescape.wiki/w/Aggie","2001-02-28",,"false",,,48,20,99.5,16,47,0,0.0005949108509996615,0.0009776308549206889
"category:dye","Dye","category",,,,,,,,,8,0,4,0,0,0,0.00012700317775883515,0.00007764845047308417
"category:draynor village","Draynor Village","category",,,,,,,,,9,0,4.5,0,0,0,0.00016377725994769704,0.00007764845047308417
"category:prince ali rescue","Prince Ali Rescue","category",,,,,,,,,19,0,9.5,0,0,0,0.00014338405498885378,0.00007764845047308417
"category:one small favour","One Small Favour","category",,,,,,,,,17,0,8.5,0,0,0,0.00023337829977216286,0.00007764845047308417
"category:land of the goblins","Land of the Goblins","category",,,,,,,,,4,0,2,0,0,0,0.00011097391696999432,0.00007764845047308417
"category:2017 birthday event","2017 Birthday event","category",,,,,,,,,17,0,8.5,0,0,0,0.00016382411415582848,0.00007764845047308417
"category:2018 birthday event","2018 Birthday event","category",,,,,,,,,3,0,1.5,0,0,0,0.00011098302424997119,0.00007764845047308417
"category:2019 easter event","2019 Easter event","category",,,,,,,,,3,0,1.5,0,0,0,0.00012010322317615624,0.00007764845047308417
"category:2021 easter event","2021 Easter event","category",,,,,,,,,4,0,2,0,0,0,0.00012105715908643827,0.00007764845047308417
"category:2025 christmas event","2025 Christmas event","category",,,,,,,,,2,0,1,0,0,0,0.00010539370815481669,0.00007764845047308417
"action:dyes","Dyes","action",,,,,,,,,2,0,3.5,0,0,0,0.0001994577502126134,0.00007764845047308417
"page:agility","Agility","page","skill","skill","https://oldschool.runescape.wiki/w/Agility","2002-12-12",,"true",,,265,3,641,1.5,265,0,0.004671776863331676,0.01270675440005769
"category:skills","Skills","category",,,,,,,,,19,0,9.5,0,0,0,0.004738710909028963,0.00007764845047308417
"category:members' skills","Members' skills","category",,,,,,,,,4,0,2,0,0,0,0.0014966811537235904,0.00007764845047308417
"page:agility arena ticket (discontinued)","Agility arena ticket (discontinued)","page","item","item","https://oldschool.runescape.wiki/w/Agility_arena_ticket_(discontinued)","2004-07-27",,"true","false","false",23,8,29,5.5,23,0,0.00022585156304819789,0.0002752953442662602
"category:brimhaven agility arena","Brimhaven Agility Arena","category",,,,,,,,,25,0,12.5,0,0,0,0.00021067828068580373,0.00007764845047308417
"page:agility level up!","Agility Level Up!","page","music","music","https://oldschool.runescape.wiki/w/Agility_Level_Up!","2004-03-29",,"true",,,0,6,0,6.5,0,1,0.00008884151385506988,0.00007764845047308417
"category:unofficially named content","Unofficially named content","category",,,,,,,,,53,0,26.5,0,0,0,0.00039890304275649565,0.00007764845047308417
"category:members' music","Members' music","category",,,,,,,,,118,0,59,0,0,0,0.0010394896537016525,0.00007764845047308417
"category:jingles","Jingles","category",,,,,,,,,50,0,25,0,0,0,0.0003855103443260778,0.00007764845047308417
"page:agility potion","Agility potion","page","item","item|monster","https://oldschool.runescape.wiki/w/Agility_potion","2004-07-27",,"true","true","false",4,17,14,16.5,4,1,0.00011535038301880584,0.00010620474597637693
"category:herblore","Herblore","category",,,,,,,,,68,0,34,0,0,0,0.0003298434526329435,0.00007764845047308417
"category:potions","Potions","category",,,,,,,,,45,0,22.5,0,0,0,0.00021546803680494434,0.00007764845047308417
"category:items storable in the potion storage","Items storable in the potion storage","category",,,,,,,,,35,0,17.5,0,0,0,0.00018563447353549847,0.00007764845047308417
"category:temporary skill boost","Temporary skill boost","category",,,,,,,,,34,0,17,0,0,0,0.0001982942663992532,0.00007764845047308417
"category:agility boosting items","Agility boosting items","category",,,,,,,,,1,0,0.5,0,0,0,0.00009181266008434525,0.00007764845047308417
"action:drink","Drink","action",,,,,,,,,66,0,130.5,0,0,0,0.001052637876419998,0.00007764845047308417
"action:empty","Empty","action",,,,,,,,,53,0,102.5,0,0,0,0.0007688100315857308,0.00007764845047308417
"page:ah za rhoon","Ah Za Rhoon","page","location","location","https://oldschool.runescape.wiki/w/Ah_Za_Rhoon","2003-01-27",,"true",,,66,7,170,4,66,1,0.0006748445191637242,0.0008652392264399092
"category:dungeons","Dungeons","category",,,,,,,,,42,0,21,0,0,0,0.0002981701237158474,0.00007764845047308417
"category:members' locations","Members' locations","category",,,,,,,,,175,0,87.5,0,0,0,0.0019484535995277098,0.00007764845047308417
"category:shilo village","Shilo Village","category",,,,,,,,,42,0,21,0,0,0,0.00031318573956388594,0.00007764845047308417
"category:karamja","Karamja","category",,,,,,,,,19,0,9.5,0,0,0,0.0004376033758064521,0.00007764845047308417
"page:air altar","Air Altar","page","scenery","scenery","https://oldschool.runescape.wiki/w/Air_Altar","2004-03-29",,"false",,,13,7,42,5,12,0,0.0014550830838355104,0.009681774276157056
"category:runecraft","Runecraft","category",,,,,,,,,37,0,18.5,0,0,0,0.0005629120816407143,0.00007764845047308417
"category:asgarnia","Asgarnia","category",,,,,,,,,25,0,12.5,0,0,0,0.0009733366781799025,0.00007764845047308417
"action:craft-rune","Craft-rune","action",,,,,,,,,10,0,20,0,0,0,0.0010105257840747276,0.00007764845047308417
"page:air battlestaff","Air battlestaff","page","item","item|monster","https://oldschool.runescape.wiki/w/Air_battlestaff","2002-03-18",,"true","true","true",13,18,29,14.5,13,0,0.00020651203683666968,0.0003784840771402954
"category:magic weapons","Magic weapons","category",,,,,,,,,22,0,11,0,0,0,0.00012888541844609594,0.00007764845047308417
"combat_style:staff","Staff","combat_style",,,,,,,,,21,0,31.5,0,0,0,0.00020381393209908502,0.00007764845047308417
"page:air elemental","Air elemental","page","monster","monster","https://oldschool.runescape.wiki/w/Air_elemental","2004-06-02",,"true",,,10,8,16,4,10,0,0.0001596182286723573,0.00018735020071132937
"category:monsters","Monsters","category",,,,,,,,,263,0,131.5,0,0,0,0.0012863657230694208,0.00007764845047308417
"category:monsters susceptible to poison","Monsters susceptible to poison","category",,,,,,,,,235,0,117.5,0,0,0,0.0011354811446197672,0.00007764845047308417
"category:members' monsters","Members' monsters","category",,,,,,,,,207,0,103.5,0,0,0,0.0010252501654056455,0.00007764845047308417
"category:monsters susceptible to venom","Monsters susceptible to venom","category",,,,,,,,,230,0,115,0,0,0,0.0011242814397466148,0.00007764845047308417
"category:herb drop table monsters","Herb drop table monsters","category",,,,,,,,,67,0,33.5,0,0,0,0.000370560560877395,0.00007764845047308417
"category:gem drop table monsters","Gem drop table monsters","category",,,,,,,,,60,0,30,0,0,0,0.0003537655396468341,0.00007764845047308417
"page:air orb","Air orb","page","item","item|monster","https://oldschool.runescape.wiki/w/Air_orb","2002-03-18",,"true","true","false",11,13,24,12,11,2,0.00016370205068455768,0.00022362132722778775
"page:air rune","Air rune","page","item","item|monster","https://oldschool.runescape.wiki/w/Air_rune","2001-01-04",,"false","true","false",97,13,144,8,94,0,0.0015672149918023416,0.005457055080336002
"category:runes","Runes","category",,,,,,,,,13,0,6.5,0,0,0,0.00029771346739550567,0.00007764845047308417
"page:air talisman","Air talisman","page","item","item|monster","https://oldschool.runescape.wiki/w/Air_talisman","2004-03-29",,"false","true","false",22,15,22,18,22,3,0.00034128930238877823,0.003218114420864332
"category:rune mysteries","Rune Mysteries","category",,,,,,,,,7,0,3.5,0,0,0,0.0001252026611144614,0.00007764845047308417
"action:locate","Locate","action",,,,,,,,,10,0,20,0,0,0,0.00019426525586848438,0.00007764845047308417
"page:al kharid","Al Kharid","page","location","location","https://oldschool.runescape.wiki/w/Al_Kharid","2001-01-19",,"false",,,139,6,539,6.5,139,1,0.0031863890757927705,0.005397882346815492
"category:settlements","Settlements","category",,,,,,,,,27,0,13.5,0,0,0,0.0010612855281480424,0.00007764845047308417
"category:al kharid","Al Kharid","category",,,,,,,,,31,0,15.5,0,0,0,0.00037405363348187596,0.00007764845047308417
"page:al kharid (music track)","Al Kharid (music track)","page","music","music","https://oldschool.runescape.wiki/w/Al_Kharid_(music_track)","2004-03-15",,"false",,,3,7,13,15.5,3,2,0.00014754300120212687,0.0001424052945484127
"page:al kharid bank","Al Kharid bank","page","location","location","https://oldschool.runescape.wiki/w/Al_Kharid_bank","2002-02-27",,"false",,,9,8,9,16.5,9,3,0.00013987331539278746,0.00014204549282004854
"category:banks","Banks","category",,,,,,,,,21,0,10.5,0,0,0,0.00013934886866010887,0.00007764845047308417
"page:al kharid general store","Al Kharid General Store","page","shop","shop","https://oldschool.runescape.wiki/w/Al_Kharid_General_Store","2001-01-21",,"false",,,7,7,24,11.5,7,2,0.00015241591742595775,0.0001477611602511437
"category:free-to-play shops","Free-to-play shops","category",,,,,,,,,47,0,23.5,0,0,0,0.0001937637450495909,0.00007764845047308417
"page:al kharid mine","Al Kharid mine","page","item","item|location","https://oldschool.runescape.wiki/w/Al_Kharid_mine","2001-01-04",,"false",,,20,11,48,17.5,20,4,0.0002747607949393695,0.00043743423972273667
"category:mines","Mines","category",,,,,,,,,38,0,19,0,0,0,0.0001866715214154599,0.00007764845047308417
"page:al kharid palace","Al Kharid Palace","page","location","location","https://oldschool.runescape.wiki/w/Al_Kharid_Palace","2001-01-21",,"false",,,14,8,34,12,12,2,0.00018926373145982406,0.00020422714616698013
"category:buildings","Buildings","category",,,,,,,,,59,0,29.5,0,0,0,0.000383716914739914,0.00007764845047308417
"category:castles","Castles","category",,,,,,,,,10,0,5,0,0,0,0.00018948179328325687,0.00007764845047308417
"page:al kharid warrior","Al Kharid warrior","page","monster","monster","https://oldschool.runescape.wiki/w/Al_Kharid_warrior","2001-01-21",,"false",,,0,12,0,9.5,0,1,0.00008884151385506988,0.00007764845047308417
"category:free-to-play monsters","Free-to-play monsters","category",,,,,,,,,82,0,41,0,0,0,0.0004601947058910533,0.00007764845047308417
"category:pages with jagex-supported drop tables","Pages with Jagex-supported drop tables","category",,,,,,,,,117,0,58.5,0,0,0,0.0006010154027540875,0.00007764845047308417
"category:monsters that drop clues","Monsters that drop clues","category",,,,,,,,,76,0,38,0,0,0,0.00046717375601000274,0.00007764845047308417
"category:thieving","Thieving","category",,,,,,,,,42,0,21,0,0,0,0.0002719808145173903,0.00007764845047308417
"category:thievable entities","Thievable entities","category",,,,,,,,,16,0,8,0,0,0,0.00016522715996836605,0.00007764845047308417
"page:al shabim","Al Shabim","page","npc","npc","https://oldschool.runescape.wiki/w/Al_Shabim","2003-04-14",,"true",,,41,7,56,5,41,0,0.0004944203848906008,0.0012298540153414634
"category:the tourist trap","The Tourist Trap","category",,,,,,,,,37,0,18.5,0,0,0,0.0002830073070428103,0.00007764845047308417
"category:bedabin camp","Bedabin Camp","category",,,,,,,,,6,0,3,0,0,0,0.00014793258622481173,0.00007764845047308417
"page:alfonse the waiter","Alfonse the waiter","page","npc","npc","https://oldschool.runescape.wiki/w/Alfonse_the_waiter","2002-02-27",,"true",,,38,11,45,9,38,1,0.0003675272596309583,0.001238834840149438
"category:phoenix gang","Phoenix Gang","category",,,,,,,,,7,0,3.5,0,0,0,0.00013155636555037194,0.00007764845047308417
"category:brimhaven","Brimhaven","category",,,,,,,,,27,0,13.5,0,0,0,0.0003509828733443865,0.00007764845047308417
"page:alfred grimhand's barcrawl","Alfred Grimhand's Barcrawl","page","quest","quest","https://oldschool.runescape.wiki/w/Alfred_Grimhand's_Barcrawl","2002-03-25",,"true",,,23,3,89,1.5,23,0,0.0008302000614056816,0.0020238711418798963
"category:miniquests","Miniquests","category",,,,,,,,,3,0,1.5,0,0,0,0.00032708497038823575,0.00007764845047308417
"category:novice quests","Novice quests","category",,,,,,,,,30,0,15,0,0,0,0.0004625078401526104,0.00007764845047308417
"category:alfred grimhand's barcrawl","Alfred Grimhand's Barcrawl","category",,,,,,,,,21,0,10.5,0,0,0,0.000430303580733914,0.00007764845047308417
