Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"category:12 june updates","12 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004536196020731188,0.00002436271913930712
"page:12 march","12 March","page","article","article","https://oldschool.runescape.wiki/w/12_March",,,,,,31,7,35,5.5,31,4,0.0006438176109846604,0.0010589036556898778
"category:12 march updates","12 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000076653368357555,0.00002436271913930712
"page:12 may","12 May","page","article","article","https://oldschool.runescape.wiki/w/12_May",,,,,,27,8,27,6.5,27,5,0.0003512858101307807,0.0005120639129785802
"category:12 may updates","12 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004987251017121969,0.00002436271913930712
"page:12 november","12 November","page","article","article","https://oldschool.runescape.wiki/w/12_November",,,,,,28,8,32,6.5,28,5,0.00014209272356801092,0.00015962539975480355
"category:12 november updates","12 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000036194499764191286,0.00002436271913930712
"page:12 october","12 October","page","article","article","https://oldschool.runescape.wiki/w/12_October",,,,,,31,8,37,6.5,31,5,0.0001809154710082544,0.0002107418275992103
"category:12 october updates","12 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000038732910458820994,0.00002436271913930712
"page:12 september","12 September","page","article","article","https://oldschool.runescape.wiki/w/12_September",,,,,,29,8,33,6.5,29,5,0.00018631565483740231,0.00024487111152030527
"category:12 september updates","12 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003908599901306018,0.00002436271913930712
"page:13 april","13 April","page","article","article","https://oldschool.runescape.wiki/w/13_April",,,,,,31,9,35,7.5,31,6,0.0003792558248745384,0.0005648479845984867
"category:13 april updates","13 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.0000483949806196768,0.00002436271913930712
"page:13 august","13 August","page","article","article","https://oldschool.runescape.wiki/w/13_August",,,,,,105,9,299,7.5,105,6,0.0005568257227134423,0.0007451506251893462
"category:13 august updates","13 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00005845728217052515,0.00002436271913930712
"page:13 december","13 December","page","article","article","https://oldschool.runescape.wiki/w/13_December",,,,,,28,9,28,7.5,28,6,0.00009765845491586299,0.00010613798715820477
"category:13 december updates","13 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000032437800261758236,0.00002436271913930712
"page:13 february","13 February","page","article","article","https://oldschool.runescape.wiki/w/13_February",,,,,,44,9,100,7.5,44,6,0.0004707212545755532,0.0007181598722995555
"category:13 february updates","13 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00005357802854012298,0.00002436271913930712
"page:13 january","13 January","page","article","article","https://oldschool.runescape.wiki/w/13_January",,,,,,27,9,27,7.5,27,6,0.0006486129007992759,0.0010673890754128736
"category:13 january updates","13 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00006365854688056043,0.00002436271913930712
"page:13 july","13 July","page","article","article","https://oldschool.runescape.wiki/w/13_July",,,,,,81,9,209,7.5,81,6,0.00043623026210907583,0.000577379103147067
"category:13 july updates","13 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00005162353795122982,0.00002436271913930712
"page:13 june","13 June","page","article","article","https://oldschool.runescape.wiki/w/13_June",,,,,,50,9,73,7.5,50,6,0.00022435461614655385,0.00031254926962816514
"category:13 june updates","13 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003961725078999613,0.00002436271913930712
"page:13 march","13 March","page","article","article","https://oldschool.runescape.wiki/w/13_March",,,,,,41,8,64,6.5,41,5,0.0005981007817096762,0.0009375791247008875
"category:13 march updates","13 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.0000660104156764138,0.00002436271913930712
"page:13 may","13 May","page","article","article","https://oldschool.runescape.wiki/w/13_May",,,,,,29,9,29,7.5,29,6,0.0003173687862684777,0.0004502114969775361
"category:13 may updates","13 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004488805399738489,0.00002436271913930712
"page:13 november","13 November","page","article","article","https://oldschool.runescape.wiki/w/13_November",,,,,,30,9,34,7.5,30,6,0.00011656607666742812,0.0001321640231852592
"category:13 november updates","13 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003350923225530121,0.00002436271913930712
"page:13 october","13 October","page","article","article","https://oldschool.runescape.wiki/w/13_October",,,,,,35,9,49,7.5,35,6,0.00019592093035196355,0.0002168187441343436
"category:13 october updates","13 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003800600835097701,0.00002436271913930712
"page:13 september","13 September","page","article","article","https://oldschool.runescape.wiki/w/13_September",,,,,,30,9,38,7.5,30,6,0.00017578614271183398,0.00022319820358881201
"category:13 september updates","13 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000036865036395007105,0.00002436271913930712
"page:14 april","14 April","page","article","article","https://oldschool.runescape.wiki/w/14_April",,,,,,135,10,523,8.5,135,7,0.0008215362982350244,0.0011658239566913432
"category:14 april updates","14 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00006798063691706271,0.00002436271913930712
"page:14 august","14 August","page","article","article","https://oldschool.runescape.wiki/w/14_August",,,,,,36,10,51,8.5,36,7,0.00032863341176301414,0.0005226704577483469
"category:14 august updates","14 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004333549262160579,0.00002436271913930712
"page:14 december","14 December","page","article","article","https://oldschool.runescape.wiki/w/14_December",,,,,,28,10,31,8.5,28,7,0.0000961401837661914,0.00010133607159863453
"category:14 december updates","14 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003171083024725223,0.00002436271913930712
"page:14 february","14 February","page","article","article","https://oldschool.runescape.wiki/w/14_February",,,,,,25,8,25,6.5,25,5,0.0002738663367648286,0.00039908117192031763
"category:14 february updates","14 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004481046793717686,0.00002436271913930712
"page:14 january","14 January","page","article","article","https://oldschool.runescape.wiki/w/14_January",,,,,,37,11,43,9.5,37,8,0.0006084015875098389,0.0009771463240393185
"category:14 january updates","14 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00005412178428034347,0.00002436271913930712
"page:14 july","14 July","page","article","article","https://oldschool.runescape.wiki/w/14_July",,,,,,39,10,67,8.5,39,7,0.00027326935245413784,0.0003602855039344428
"category:14 july updates","14 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000040567289661716176,0.00002436271913930712
"page:14 june","14 June","page","article","article","https://oldschool.runescape.wiki/w/14_June",,,,,,44,10,61,8.5,44,7,0.00020601215481707308,0.00030324172991910876
"category:14 june updates","14 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000037204429929433924,0.00002436271913930712
"page:14 march","14 March","page","article","article","https://oldschool.runescape.wiki/w/14_March",,,,,,32,9,43,7.5,32,6,0.0005256020684573768,0.0008062592848999034
"category:14 march updates","14 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00005668794267376349,0.00002436271913930712
"page:14 may","14 May","page","article","article","https://oldschool.runescape.wiki/w/14_May",,,,,,45,10,95,8.5,45,7,0.000337921274536631,0.0004542063205471796
"category:14 may updates","14 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000043799886636327365,0.00002436271913930712
"page:14 november","14 November","page","article","article","https://oldschool.runescape.wiki/w/14_November",,,,,,30,10,44,8.5,30,7,0.00016024460433331617,0.0001695378344313142
"category:14 november updates","14 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003491605213949917,0.00002436271913930712
"page:14 october","14 October","page","article","article","https://oldschool.runescape.wiki/w/14_October",,,,,,30,10,38,8.5,30,7,0.00013139973558978836,0.00014875640573396053
"category:14 october updates","14 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000033473808140684156,0.00002436271913930712
"page:14 september","14 September","page","article","article","https://oldschool.runescape.wiki/w/14_September",,,,,,37,10,73,8.5,37,7,0.00017056007813644368,0.00021847163128418132
"category:14 september updates","14 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003543182535659859,0.00002436271913930712
"page:15 april","15 April","page","article","article","https://oldschool.runescape.wiki/w/15_April",,,,,,60,11,155,9.5,60,8,0.0006493602928577681,0.0009373092971664875
"category:15 april updates","15 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00005595414131308172,0.00002436271913930712
"page:15 august","15 August","page","article","article","https://oldschool.runescape.wiki/w/15_August",,,,,,104,11,309,9.5,104,8,0.0004616343568720198,0.0006135001935739954
"category:15 august updates","15 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000047555886613194017,0.00002436271913930712
"page:15 december","15 December","page","article","article","https://oldschool.runescape.wiki/w/15_December",,,,,,28,11,32,9.5,28,8,0.00008530456912454439,0.0000888748008795853
"category:15 december updates","15 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.0000307200778822017,0.00002436271913930712
"page:15 february","15 February","page","article","article","https://oldschool.runescape.wiki/w/15_February",,,,,,35,9,59,7.5,35,6,0.00026343530913319806,0.00036888677112463834
"category:15 february updates","15 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000041831823610695005,0.00002436271913930712
"page:15 january","15 January","page","article","article","https://oldschool.runescape.wiki/w/15_January",,,,,,28,12,31,10.5,28,9,0.0005825825527856857,0.0009128683511092419
"category:15 january updates","15 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000050484542659703035,0.00002436271913930712
"page:15 july","15 July","page","article","article","https://oldschool.runescape.wiki/w/15_July",,,,,,27,11,30,9.5,27,8,0.0002180422918677102,0.00027715265719351534
"category:15 july updates","15 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003665834530620608,0.00002436271913930712
"page:15 june","15 June","page","article","article","https://oldschool.runescape.wiki/w/15_June",,,,,,30,11,39,9.5,30,8,0.00016805723419536757,0.00022976023848033387
"category:15 june updates","15 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003442217185301941,0.00002436271913930712
"page:15 march","15 March","page","article","article","https://oldschool.runescape.wiki/w/15_March",,,,,,265,11,876,9.5,265,8,0.0015338807463985014,0.0018903430651515682
"category:15 march updates","15 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00009552481000386639,0.00002436271913930712
"page:15 may","15 May","page","article","article","https://oldschool.runescape.wiki/w/15_May",,,,,,29,11,32,9.5,29,8,0.00027081119225708604,0.0003672930025652969
"category:15 may updates","15 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003901906014211665,0.00002436271913930712
"page:15 november","15 November","page","article","article","https://oldschool.runescape.wiki/w/15_November",,,,,,28,11,42,9.5,28,8,0.00009880132031995396,0.00010304384855995041
"category:15 november updates","15 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000031323879972807124,0.00002436271913930712
"page:15 october","15 October","page","article","article","https://oldschool.runescape.wiki/w/15_October",,,,,,26,11,30,9.5,26,8,0.00013442458189124763,0.00014793045449797477
"category:15 october updates","15 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000032917552756296,0.00002436271913930712
"page:15 september","15 September","page","article","article","https://oldschool.runescape.wiki/w/15_September",,,,,,23,11,23,9.5,23,8,0.00012982220512185096,0.00016212857605122768
"category:15 september updates","15 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000032711656693863654,0.00002436271913930712
"page:16 april","16 April","page","article","article","https://oldschool.runescape.wiki/w/16_April",,,,,,26,12,29,10.5,26,9,0.00022798480848197536,0.00030282191473650366
"category:16 april updates","16 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000036131776455526865,0.00002436271913930712
"page:16 august","16 August","page","article","article","https://oldschool.runescape.wiki/w/16_August",,,,,,23,12,23,10.5,23,9,0.00016438232997917205,0.00021172883985611638
"category:16 august updates","16 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003355739200326685,0.00002436271913930712
"page:16 december","16 December","page","article","article","https://oldschool.runescape.wiki/w/16_December",,,,,,25,12,25,10.5,25,9,0.00007445044261384325,0.00007724770522111733
"category:16 december updates","16 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000029917291070014935,0.00002436271913930712
"page:16 february","16 February","page","article","article","https://oldschool.runescape.wiki/w/16_February",,,,,,36,10,68,8.5,36,7,0.00027462726013547853,0.00038299958735870786
"category:16 february updates","16 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004063518577956724,0.00002436271913930712
"page:16 january","16 January","page","article","article","https://oldschool.runescape.wiki/w/16_January",,,,,,29,12,39,10.5,29,9,0.0005822567487676867,0.0008794114967298774
"category:16 january updates","16 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000050471356681694534,0.00002436271913930712
"page:16 july","16 July","page","article","article","https://oldschool.runescape.wiki/w/16_July",,,,,,31,12,39,10.5,31,9,0.00018769601714832803,0.00024034666631343843
"category:16 july updates","16 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000034501041029413496,0.00002436271913930712
"page:16 june","16 June","page","article","article","https://oldschool.runescape.wiki/w/16_June",,,,,,38,12,74,10.5,38,9,0.00016861956619891144,0.00022444785205493717
"category:16 june updates","16 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003372889945334453,0.00002436271913930712
"page:16 march","16 March","page","article","article","https://oldschool.runescape.wiki/w/16_March",,,,,,33,11,52,9.5,33,8,0.0003607839627746245,0.0005505144859685499
"category:16 march updates","16 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000043044158663452144,0.00002436271913930712
"page:16 may","16 May","page","article","article","https://oldschool.runescape.wiki/w/16_May",,,,,,29,12,29,10.5,29,9,0.00024429643103066355,0.00033055211825034605
"category:16 may updates","16 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003679201127511865,0.00002436271913930712
"page:16 november","16 November","page","article","article","https://oldschool.runescape.wiki/w/16_November",,,,,,23,12,23,10.5,23,9,0.00007643068175533097,0.00008002828471013906
"category:16 november updates","16 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002999744355876373,0.00002436271913930712
"page:16 october","16 October","page","article","article","https://oldschool.runescape.wiki/w/16_October",,,,,,25,12,25,10.5,25,9,0.00010542854158053076,0.00011600616925286526
"category:16 october updates","16 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003117116684976571,0.00002436271913930712
"page:16 september","16 September","page","article","article","https://oldschool.runescape.wiki/w/16_September",,,,,,29,12,47,10.5,29,9,0.00015468987444083515,0.00018188281487677225
